HORVU0Hr1G016480	HORVU.MOREX.r3.6HG0604390	6H	444413976	444414817	6H	444413700	444415110	842
HORVU0Hr1G016450	HORVU.MOREX.r3.6HG0604400	6H	444420668	444427045	6H	444420668	444427043	6376
HORVU6Hr1G066160	HORVU.MOREX.r3.6HG0604450	6H	444629022	444632630	6H	444629412	444632835	3219
HORVU6Hr1G066190	HORVU.MOREX.r3.6HG0604470	6H	445164230	445165459	6H	445155053	445166385	1230
HORVU6Hr1G066220	HORVU.MOREX.r3.6HG0604500	6H	446084754	446085387	6H	446084713	446085783	634
HORVU6Hr1G066210	HORVU.MOREX.r3.6HG0604510	6H	446113448	446116509	6H	446113543	446116535	2967
HORVU6Hr1G066260	HORVU.MOREX.r3.6HG0604550	6H	446148025	446148555	6H	446148025	446149367	531
HORVU6Hr1G066280	HORVU.MOREX.r3.6HG0604580	6H	446155711	446159429	6H	446151132	446159732	3719
HORVU0Hr1G016430	HORVU.MOREX.r3.6HG0604610	6H	446437178	446439077	6H	446437123	446439455	1900
HORVU6Hr1G066400	HORVU.MOREX.r3.6HG0604620	6H	446484216	446484527	6H	446483563	446484700	312
HORVU0Hr1G032400	HORVU.MOREX.r3.6HG0604630	6H	446583226	446589801	6H	446583211	446589757	6532
HORVU6Hr1G066380	HORVU.MOREX.r3.6HG0604640	6H	446628593	446629430	6H	446628593	446629430	838
HORVU6Hr1G066420	HORVU.MOREX.r3.6HG0604660	6H	446660682	446662086	6H	446660682	446662086	1405
HORVU6Hr1G066460	HORVU.MOREX.r3.6HG0604720	6H	447070762	447076152	6H	447070329	447080117	5391
HORVU6Hr1G066450	HORVU.MOREX.r3.6HG0604720	6H	447070762	447076152	6H	447071507	447080234	4646
HORVU6Hr1G066460	HORVU.MOREX.r3.6HG0604730	6H	447076892	447080123	6H	447070329	447080117	3226
HORVU6Hr1G066450	HORVU.MOREX.r3.6HG0604730	6H	447076892	447080123	6H	447071507	447080234	3232
HORVU6Hr1G066470	HORVU.MOREX.r3.6HG0604810	6H	447181738	447185951	6H	447181376	447186793	4214
HORVU6Hr1G066510	HORVU.MOREX.r3.6HG0604850	6H	447277423	447277632	6H	447275758	447280428	210
HORVU6Hr1G066510	HORVU.MOREX.r3.6HG0604860	6H	447278050	447280388	6H	447275758	447280428	2339
HORVU6Hr1G066560	HORVU.MOREX.r3.6HG0604920	6H	447314443	447315521	6H	447314233	447316139	1079
HORVU6Hr1G066550	HORVU.MOREX.r3.6HG0604920	6H	447314443	447315521	6H	447314233	447320008	1079
HORVU6Hr1G066550	HORVU.MOREX.r3.6HG0604930	6H	447315674	447320064	6H	447314233	447320008	4335
HORVU6Hr1G066540	HORVU.MOREX.r3.6HG0604950	6H	447427173	447428075	6H	447427039	447428223	903
HORVU6Hr1G066600	HORVU.MOREX.r3.6HG0604960	6H	447686148	447688562	6H	447685688	447688630	2415
HORVU6Hr1G066610	HORVU.MOREX.r3.6HG0604990	6H	447756052	447756516	6H	447755531	447756600	465
HORVU6Hr1G066670	HORVU.MOREX.r3.6HG0605030	6H	447872296	447872785	6H	447872296	447872782	487
HORVU6Hr1G066640	HORVU.MOREX.r3.6HG0605050	6H	447902594	447903223	6H	447902578	447908866	630
HORVU6Hr1G066640	HORVU.MOREX.r3.6HG0605060	6H	447906758	447908506	6H	447902578	447908866	1749
HORVU6Hr1G066710	HORVU.MOREX.r3.6HG0605090	6H	448111009	448114334	6H	448110956	448114379	3326
HORVU6Hr1G066720	HORVU.MOREX.r3.6HG0605130	6H	448303240	448304257	6H	448303199	448304265	1018
HORVU6Hr1G066740	HORVU.MOREX.r3.6HG0605150	6H	448632174	448634390	6H	448631835	448634479	2217
HORVU6Hr1G066750	HORVU.MOREX.r3.6HG0605160	6H	448683708	448684190	6H	448683424	448684907	483
HORVU6Hr1G066810	HORVU.MOREX.r3.6HG0605250	6H	449159163	449161357	6H	449159219	449161632	2139
HORVU6Hr1G066830	HORVU.MOREX.r3.6HG0605260	6H	449250437	449252905	6H	449250437	449253646	2469
HORVU6Hr1G066840	HORVU.MOREX.r3.6HG0605270	6H	449420011	449423469	6H	449419933	449423570	3459
HORVU6Hr1G066850	HORVU.MOREX.r3.6HG0605290	6H	449899841	449903718	6H	449899528	449903761	3878
HORVU6Hr1G066870	HORVU.MOREX.r3.6HG0605300	6H	450201198	450202487	6H	450200841	450202631	1290
HORVU6Hr1G066890	HORVU.MOREX.r3.6HG0605320	6H	450349222	450355148	6H	450348893	450355187	5927
HORVU6Hr1G066930	HORVU.MOREX.r3.6HG0605330	6H	450382334	450388531	6H	450384556	450388475	3920
HORVU6Hr1G066950	HORVU.MOREX.r3.6HG0605350	6H	450520663	450521578	6H	450520523	450521730	916
HORVU6Hr1G066960	HORVU.MOREX.r3.6HG0605360	6H	450574062	450580161	6H	450574032	450580282	6100
HORVU6Hr1G066980	HORVU.MOREX.r3.6HG0605410	6H	451278131	451278459	6H	451277295	451280635	329
HORVU6Hr1G067000	HORVU.MOREX.r3.6HG0605430	6H	451329288	451332381	6H	451328972	451332600	3094
HORVU6Hr1G067030	HORVU.MOREX.r3.6HG0605450	6H	451416693	451416997	6H	451415830	451416916	224
HORVU6Hr1G067020	HORVU.MOREX.r3.6HG0605460	6H	451426016	451428079	6H	451425500	451428315	2064
HORVU6Hr1G067060	HORVU.MOREX.r3.6HG0605480	6H	451676227	451677811	6H	451676121	451678505	1585
HORVU6Hr1G067080	HORVU.MOREX.r3.6HG0605560	6H	452067657	452069026	6H	452068068	452069901	959
HORVU6Hr1G067120	HORVU.MOREX.r3.6HG0605610	6H	452271248	452272083	6H	452271232	452272561	836
HORVU6Hr1G067130	HORVU.MOREX.r3.6HG0605620	6H	452274520	452277119	6H	452272996	452277278	2600
HORVU6Hr1G067160	HORVU.MOREX.r3.6HG0605630	6H	452277673	452280583	6H	452277677	452280615	2907
HORVU6Hr1G067180	HORVU.MOREX.r3.6HG0605640	6H	452572757	452577749	6H	452572472	452579844	4993
HORVU6Hr1G067200	HORVU.MOREX.r3.6HG0605650	6H	452578189	452585117	6H	452577283	452585612	6929
HORVU6Hr1G067300	HORVU.MOREX.r3.6HG0605740	6H	453222669	453224269	6H	453222171	453232381	1601
HORVU6Hr1G067300	HORVU.MOREX.r3.6HG0605750	6H	453225520	453231822	6H	453222171	453232381	6303
HORVU6Hr1G067360	HORVU.MOREX.r3.6HG0605810	6H	453381032	453387645	6H	453380915	453388133	6614
HORVU6Hr1G067390	HORVU.MOREX.r3.6HG0605820	6H	453541693	453552052	6H	453541609	453552127	10360
HORVU6Hr1G067380	HORVU.MOREX.r3.6HG0605830	6H	453553504	453555109	6H	453553510	453555315	1600
HORVU6Hr1G067430	HORVU.MOREX.r3.6HG0605860	6H	453985383	453985796	6H	453984959	453996359	414
HORVU6Hr1G067430	HORVU.MOREX.r3.6HG0605870	6H	453986254	453989247	6H	453984959	453996359	2994
HORVU6Hr1G067430	HORVU.MOREX.r3.6HG0605880	6H	453989520	453989789	6H	453984959	453996359	270
HORVU6Hr1G067430	HORVU.MOREX.r3.6HG0605890	6H	453990024	453996135	6H	453984959	453996359	6112
HORVU0Hr1G025700	HORVU.MOREX.r3.6HG0605900	6H	454067596	454075958	6H	454067596	454075958	8363
HORVU0Hr1G025670	HORVU.MOREX.r3.6HG0605920	6H	454109811	454110392	6H	454109255	454110343	533
HORVU6Hr1G067470	HORVU.MOREX.r3.6HG0605940	6H	454174757	454176862	6H	454174140	454176872	2106
HORVU6Hr1G067480	HORVU.MOREX.r3.6HG0605960	6H	454635004	454642015	6H	454633066	454656156	7012
HORVU6Hr1G067580	HORVU.MOREX.r3.6HG0606010	6H	454862004	454867150	6H	454861977	454867407	5147
HORVU0Hr1G018140	HORVU.MOREX.r3.6HG0606040	6H	455159928	455163225	6H	455159956	455163225	3270
HORVU0Hr1G031500	HORVU.MOREX.r3.6HG0606060	6H	455175727	455176873	6H	455175490	455177405	1147
HORVU0Hr1G018200	HORVU.MOREX.r3.6HG0606100	6H	455306663	455309991	6H	455306525	455309850	3188
HORVU0Hr1G018190	HORVU.MOREX.r3.6HG0606110	6H	455310539	455313026	6H	455310219	455313137	2488
HORVU6Hr1G067620	HORVU.MOREX.r3.6HG0606140	6H	455428946	455431176	6H	455428966	455431176	2211
HORVU0Hr1G032110	HORVU.MOREX.r3.6HG0606170	6H	455590556	455595428	6H	455590808	455595428	4621
HORVU6Hr1G067640	HORVU.MOREX.r3.6HG0606180	6H	455596119	455598051	6H	455596355	455598100	1697
HORVU6Hr1G067670	HORVU.MOREX.r3.6HG0606210	6H	455933947	455937279	6H	455933833	455937279	3333
HORVU6Hr1G067660	HORVU.MOREX.r3.6HG0606220	6H	455939877	455942210	6H	455937384	455944419	2334
HORVU6Hr1G067660	HORVU.MOREX.r3.6HG0606230	6H	455942992	455944226	6H	455937384	455944419	1235
HORVU6Hr1G067680	HORVU.MOREX.r3.6HG0606270	6H	456437211	456441321	6H	456438021	456441343	3301
HORVU6Hr1G067740	HORVU.MOREX.r3.6HG0606290	6H	456766491	456766931	6H	456706677	456908053	441
HORVU6Hr1G067760	HORVU.MOREX.r3.6HG0606290	6H	456766491	456766931	6H	456765596	456767072	441
HORVU6Hr1G067740	HORVU.MOREX.r3.6HG0606330	6H	456821007	456821891	6H	456706677	456908053	885
HORVU6Hr1G067740	HORVU.MOREX.r3.6HG0606340	6H	456853713	456856222	6H	456706677	456908053	2510
HORVU6Hr1G067740	HORVU.MOREX.r3.6HG0606350	6H	456905387	456907993	6H	456706677	456908053	2607
HORVU6Hr1G067830	HORVU.MOREX.r3.6HG0606360	6H	457154088	457156110	6H	457151116	457156364	2023
HORVU6Hr1G067840	HORVU.MOREX.r3.6HG0606370	6H	457360284	457363470	6H	457360126	457363468	3185
HORVU6Hr1G067880	HORVU.MOREX.r3.6HG0606400	6H	457731954	457735880	6H	457731941	457735962	3927
HORVU6Hr1G067930	HORVU.MOREX.r3.6HG0606460	6H	457850087	457857315	6H	457849984	457857333	7229
HORVU6Hr1G068060	HORVU.MOREX.r3.6HG0606490	6H	458150837	458158241	6H	458150724	458158913	7405
HORVU6Hr1G068110	HORVU.MOREX.r3.6HG0606510	6H	458399831	458402092	6H	458398975	458404518	2262
HORVU6Hr1G068080	HORVU.MOREX.r3.6HG0606520	6H	458405142	458407183	6H	458404582	458407479	2042
HORVU6Hr1G068150	HORVU.MOREX.r3.6HG0606570	6H	458530036	458531772	6H	458530038	458531415	1378
HORVU6Hr1G068190	HORVU.MOREX.r3.6HG0606590	6H	458560647	458561065	6H	458559845	458564977	419
HORVU6Hr1G068230	HORVU.MOREX.r3.6HG0606680	6H	458683666	458686256	6H	458678339	458686423	2591
HORVU6Hr1G068270	HORVU.MOREX.r3.6HG0606710	6H	459052810	459058702	6H	459052600	459060469	5893
HORVU6Hr1G068350	HORVU.MOREX.r3.6HG0606760	6H	459091400	459097530	6H	459091692	459094923	3232
HORVU6Hr1G068370	HORVU.MOREX.r3.6HG0606810	6H	459669477	459672465	6H	459669233	459672823	2989
HORVU6Hr1G068410	HORVU.MOREX.r3.6HG0606850	6H	460454956	460457909	6H	460454868	460457828	2873
HORVU0Hr1G016720	HORVU.MOREX.r3.6HG0606930	6H	460871107	460873496	6H	460871012	460873496	2390
HORVU0Hr1G016700	HORVU.MOREX.r3.6HG0606940	6H	460955755	460959008	6H	460955827	460958386	2560
HORVU6Hr1G068600	HORVU.MOREX.r3.6HG0607000	6H	461266197	461268725	6H	461265655	461269730	2529
HORVU6Hr1G068610	HORVU.MOREX.r3.6HG0607050	6H	461551999	461553774	6H	461552008	461553774	1767
HORVU0Hr1G016840	HORVU.MOREX.r3.6HG0607090	6H	461663500	461667895	6H	461661674	461667911	4396
HORVU6Hr1G068620	HORVU.MOREX.r3.6HG0607110	6H	461687536	461695778	6H	461683765	461695722	8187
HORVU6Hr1G068660	HORVU.MOREX.r3.6HG0607130	6H	461913700	461919331	6H	461913414	461919462	5632
HORVU6Hr1G068640	HORVU.MOREX.r3.6HG0607150	6H	461939125	461943480	6H	461939215	461943547	4266
HORVU0Hr1G023150	HORVU.MOREX.r3.6HG0607160	6H	462134174	462135618	6H	462133688	462135759	1445
HORVU6Hr1G068670	HORVU.MOREX.r3.6HG0607170	6H	462192894	462196403	6H	462192618	462196446	3510
HORVU6Hr1G068720	HORVU.MOREX.r3.6HG0607360	6H	463007907	463010697	6H	463007851	463013514	2791
HORVU6Hr1G068730	HORVU.MOREX.r3.6HG0607360	6H	463007907	463010697	6H	463007852	463010938	2791
HORVU6Hr1G068720	HORVU.MOREX.r3.6HG0607370	6H	463011215	463013420	6H	463007851	463013514	2206
HORVU0Hr1G016860	HORVU.MOREX.r3.6HG0607410	6H	463055418	463062447	6H	463055338	463062598	7030
HORVU6Hr1G068790	HORVU.MOREX.r3.6HG0607420	6H	463210472	463213168	6H	463210325	463213254	2697
HORVU6Hr1G068770	HORVU.MOREX.r3.6HG0607430	6H	463214111	463218345	6H	463214125	463218463	4221
HORVU6Hr1G068750	HORVU.MOREX.r3.6HG0607460	6H	463352767	463356195	6H	463352593	463361743	3429
HORVU6Hr1G068750	HORVU.MOREX.r3.6HG0607470	6H	463357441	463362883	6H	463352593	463361743	4303
HORVU6Hr1G068760	HORVU.MOREX.r3.6HG0607470	6H	463357441	463362883	6H	463356624	463363073	5443
HORVU6Hr1G068850	HORVU.MOREX.r3.6HG0607500	6H	463547168	463559245	6H	463543375	463559265	12078
HORVU6Hr1G068910	HORVU.MOREX.r3.6HG0607530	6H	463659516	463661699	6H	463659744	463661813	1956
HORVU6Hr1G068970	HORVU.MOREX.r3.6HG0607550	6H	463923672	463926948	6H	463923861	463927144	3088
HORVU6Hr1G068980	HORVU.MOREX.r3.6HG0607560	6H	463928372	463933116	6H	463927280	463934596	4745
HORVU6Hr1G068990	HORVU.MOREX.r3.6HG0607560	6H	463928372	463933116	6H	463927939	463932859	4488
HORVU6Hr1G068980	HORVU.MOREX.r3.6HG0607570	6H	463931976	463934233	6H	463927280	463934596	2258
HORVU6Hr1G069010	HORVU.MOREX.r3.6HG0607590	6H	464200582	464203733	6H	464200189	464205829	3152
HORVU6Hr1G069010	HORVU.MOREX.r3.6HG0607600	6H	464204266	464204655	6H	464200189	464205829	390
HORVU6Hr1G069010	HORVU.MOREX.r3.6HG0607610	6H	464205291	464205686	6H	464200189	464205829	396
HORVU6Hr1G069150	HORVU.MOREX.r3.6HG0607710	6H	464406355	464409681	6H	464406312	464409638	3284
HORVU6Hr1G069110	HORVU.MOREX.r3.6HG0607740	6H	464459324	464463766	6H	464459090	464463929	4443
HORVU6Hr1G069180	HORVU.MOREX.r3.6HG0607800	6H	465106973	465109789	6H	465106190	465109956	2817
HORVU6Hr1G069190	HORVU.MOREX.r3.6HG0607810	6H	465110901	465113189	6H	465110689	465208576	2289
HORVU6Hr1G069190	HORVU.MOREX.r3.6HG0607820	6H	465113895	465117843	6H	465110689	465208576	3949
HORVU6Hr1G069190	HORVU.MOREX.r3.6HG0607830	6H	465157500	465159611	6H	465110689	465208576	2112
HORVU6Hr1G069210	HORVU.MOREX.r3.6HG0607830	6H	465157500	465159611	6H	465157409	465160740	2112
HORVU6Hr1G069190	HORVU.MOREX.r3.6HG0607840	6H	465177332	465181393	6H	465110689	465208576	4062
HORVU6Hr1G069260	HORVU.MOREX.r3.6HG0607890	6H	465501628	465507960	6H	465501101	465507959	6332
HORVU6Hr1G069260	HORVU.MOREX.r3.6HG0607900	6H	465501703	465502254	6H	465501101	465507959	552
HORVU6Hr1G069270	HORVU.MOREX.r3.6HG0607900	6H	465501703	465502254	6H	465501628	465502509	552
HORVU6Hr1G069280	HORVU.MOREX.r3.6HG0607920	6H	465734638	465741311	6H	465734508	465741314	6674
HORVU6Hr1G069310	HORVU.MOREX.r3.6HG0607960	6H	466057649	466061437	6H	466057572	466061456	3789
HORVU6Hr1G069320	HORVU.MOREX.r3.6HG0608020	6H	466255782	466256489	6H	466255658	466256660	708
HORVU6Hr1G069350	HORVU.MOREX.r3.6HG0608030	6H	466483252	466495189	6H	466481905	466495278	11938
HORVU6Hr1G069340	HORVU.MOREX.r3.6HG0608040	6H	466551105	466552847	6H	466551046	466553036	1743
HORVU6Hr1G069330	HORVU.MOREX.r3.6HG0608050	6H	466553283	466557740	6H	466553049	466557760	4458
HORVU6Hr1G069390	HORVU.MOREX.r3.6HG0608110	6H	466787146	466790013	6H	466784900	466790126	2868
HORVU6Hr1G069400	HORVU.MOREX.r3.6HG0608110	6H	466787146	466790013	6H	466784907	466789745	2600
HORVU6Hr1G069370	HORVU.MOREX.r3.6HG0608130	6H	466797572	466801166	6H	466797482	466801192	3595
HORVU6Hr1G069410	HORVU.MOREX.r3.6HG0608160	6H	466946732	466947109	6H	466946095	466947378	378
HORVU6Hr1G069450	HORVU.MOREX.r3.6HG0608170	6H	467316280	467331133	6H	467314226	467331386	14854
HORVU6Hr1G069440	HORVU.MOREX.r3.6HG0608180	6H	467333050	467334158	6H	467332870	467334203	1109
HORVU6Hr1G069480	HORVU.MOREX.r3.6HG0608320	6H	467683279	467685534	6H	467683334	467685618	2201
HORVU6Hr1G069570	HORVU.MOREX.r3.6HG0608380	6H	468626346	468635749	6H	468625451	468635941	9404
HORVU6Hr1G069560	HORVU.MOREX.r3.6HG0608390	6H	468638773	468644984	6H	468638657	468645072	6212
HORVU6Hr1G069620	HORVU.MOREX.r3.6HG0608430	6H	468896790	468899472	6H	468896790	468899840	2683
HORVU6Hr1G069650	HORVU.MOREX.r3.6HG0608460	6H	469076682	469077751	6H	469074274	469078126	1070
HORVU6Hr1G069690	HORVU.MOREX.r3.6HG0608480	6H	469393187	469394162	6H	469393076	469394383	976
HORVU6Hr1G069710	HORVU.MOREX.r3.6HG0608490	6H	469454781	469457664	6H	469454698	469457666	2884
HORVU0Hr1G016950	HORVU.MOREX.r3.6HG0608720	6H	470051484	470051714	6H	470051244	470051714	231
HORVU0Hr1G016880	HORVU.MOREX.r3.6HG0608790	6H	470093433	470096571	6H	470092821	470097001	3139
HORVU0Hr1G016920	HORVU.MOREX.r3.6HG0608800	6H	470251477	470253322	6H	470247862	470257622	1846
HORVU0Hr1G016930	HORVU.MOREX.r3.6HG0608800	6H	470251477	470253322	6H	470251391	470256909	1846
HORVU0Hr1G016920	HORVU.MOREX.r3.6HG0608810	6H	470253388	470256881	6H	470247862	470257622	3494
HORVU0Hr1G016930	HORVU.MOREX.r3.6HG0608810	6H	470253388	470256881	6H	470251391	470256909	3494
HORVU6Hr1G069910	HORVU.MOREX.r3.6HG0608880	6H	470553187	470555133	6H	470553141	470555255	1947
HORVU6Hr1G069920	HORVU.MOREX.r3.6HG0608910	6H	470614498	470616127	6H	470614276	470638833	1630
HORVU6Hr1G069920	HORVU.MOREX.r3.6HG0608920	6H	470616811	470638781	6H	470614276	470638833	21971
HORVU6Hr1G069940	HORVU.MOREX.r3.6HG0608960	6H	470883665	470887289	6H	470883617	470887593	3625
HORVU6Hr1G069980	HORVU.MOREX.r3.6HG0608990	6H	471391850	471395338	6H	471391784	471395382	3489
HORVU6Hr1G070010	HORVU.MOREX.r3.6HG0609020	6H	471755504	471766669	6H	471755250	471766854	11166
HORVU0Hr1G016940	HORVU.MOREX.r3.6HG0609040	6H	471910334	471911201	6H	471910602	471911195	594
HORVU6Hr1G070020	HORVU.MOREX.r3.6HG0609070	6H	472017619	472017963	6H	472016041	472020816	345
HORVU6Hr1G070020	HORVU.MOREX.r3.6HG0609080	6H	472018200	472020506	6H	472016041	472020816	2307
HORVU6Hr1G070060	HORVU.MOREX.r3.6HG0609100	6H	472154607	472158586	6H	472154291	472158950	3980
HORVU6Hr1G070090	HORVU.MOREX.r3.6HG0609110	6H	472461636	472463786	6H	472461464	472464681	2151
HORVU6Hr1G070120	HORVU.MOREX.r3.6HG0609180	6H	472752068	472760795	6H	472751956	472760829	8728
HORVU6Hr1G070130	HORVU.MOREX.r3.6HG0609190	6H	472939941	472940387	6H	472939577	472940604	447
HORVU6Hr1G070170	HORVU.MOREX.r3.6HG0609210	6H	473178800	473181417	6H	473178660	473185662	2618
HORVU6Hr1G070180	HORVU.MOREX.r3.6HG0609210	6H	473178800	473181417	6H	473179547	473185625	1871
HORVU6Hr1G070170	HORVU.MOREX.r3.6HG0609220	6H	473182870	473185588	6H	473178660	473185662	2719
HORVU6Hr1G070180	HORVU.MOREX.r3.6HG0609220	6H	473182870	473185588	6H	473179547	473185625	2719
HORVU6Hr1G070190	HORVU.MOREX.r3.6HG0609250	6H	473394904	473395305	6H	473394904	473395305	402
HORVU0Hr1G016970	HORVU.MOREX.r3.6HG0609300	6H	473504949	473505350	6H	473504949	473505350	402
HORVU6Hr1G070270	HORVU.MOREX.r3.6HG0609360	6H	473870268	473875853	6H	473870010	473875931	5586
HORVU6Hr1G070230	HORVU.MOREX.r3.6HG0609370	6H	473915862	473921558	6H	473915338	473921175	5314
HORVU6Hr1G070330	HORVU.MOREX.r3.6HG0609380	6H	474157868	474164524	6H	474157779	474167303	6657
HORVU6Hr1G070330	HORVU.MOREX.r3.6HG0609390	6H	474164835	474166867	6H	474157779	474167303	2033
HORVU6Hr1G070320	HORVU.MOREX.r3.6HG0609400	6H	474168451	474169907	6H	474167946	474170307	1457
HORVU6Hr1G070300	HORVU.MOREX.r3.6HG0609410	6H	474196940	474200077	6H	474193845	474204681	3138
HORVU6Hr1G070290	HORVU.MOREX.r3.6HG0609420	6H	474206562	474207603	6H	474206309	474208241	1042
HORVU6Hr1G070420	HORVU.MOREX.r3.6HG0609520	6H	475282568	475286989	6H	475282565	475287275	4422
HORVU6Hr1G070450	HORVU.MOREX.r3.6HG0609530	6H	475511749	475514402	6H	475511464	475514416	2654
HORVU6Hr1G070500	HORVU.MOREX.r3.6HG0609560	6H	475730531	475732883	6H	475730115	475733194	2353
HORVU6Hr1G070510	HORVU.MOREX.r3.6HG0609570	6H	475734556	475736105	6H	475734464	475736187	1550
HORVU6Hr1G070480	HORVU.MOREX.r3.6HG0609600	6H	475874999	475880132	6H	475874999	475880132	5134
HORVU6Hr1G070540	HORVU.MOREX.r3.6HG0609610	6H	475972928	475974076	6H	475972571	475974131	1149
HORVU6Hr1G070550	HORVU.MOREX.r3.6HG0609630	6H	476116216	476117847	6H	476116133	476118674	1632
HORVU6Hr1G070560	HORVU.MOREX.r3.6HG0609640	6H	476373578	476387543	6H	476373425	476387756	13966
HORVU6Hr1G070590	HORVU.MOREX.r3.6HG0609660	6H	476761715	476762257	6H	476761644	476762439	543
HORVU6Hr1G070600	HORVU.MOREX.r3.6HG0609670	6H	477003916	477006921	6H	477003838	477006867	2952
HORVU6Hr1G070610	HORVU.MOREX.r3.6HG0609680	6H	477008022	477011953	6H	477007279	477010455	2434
HORVU6Hr1G070650	HORVU.MOREX.r3.6HG0609720	6H	477381582	477382320	6H	477381551	477384758	739
HORVU6Hr1G070680	HORVU.MOREX.r3.6HG0609750	6H	477606251	477607206	6H	477606110	477609205	956
HORVU6Hr1G070690	HORVU.MOREX.r3.6HG0609750	6H	477606251	477607206	6H	477606110	477612298	956
HORVU6Hr1G070690	HORVU.MOREX.r3.6HG0609760	6H	477609120	477612654	6H	477606110	477612298	3179
HORVU6Hr1G070700	HORVU.MOREX.r3.6HG0609790	6H	477620438	477623311	6H	477620572	477623311	2740
HORVU6Hr1G070740	HORVU.MOREX.r3.6HG0609830	6H	477726646	477727370	6H	477726377	477727696	725
HORVU6Hr1G070750	HORVU.MOREX.r3.6HG0609850	6H	477896057	477900131	6H	477894607	477900326	4075
HORVU0Hr1G016960	HORVU.MOREX.r3.6HG0609860	6H	478026721	478034190	6H	478026221	478032028	5308
HORVU6Hr1G070780	HORVU.MOREX.r3.6HG0609880	6H	478210644	478213659	6H	478210164	478213629	2986
HORVU6Hr1G070790	HORVU.MOREX.r3.6HG0609890	6H	478214589	478218602	6H	478213832	478222510	4014
HORVU6Hr1G070790	HORVU.MOREX.r3.6HG0609900	6H	478219745	478222427	6H	478213832	478222510	2683
HORVU6Hr1G070810	HORVU.MOREX.r3.6HG0609910	6H	478559161	478564018	6H	478559238	478565364	4781
HORVU6Hr1G070830	HORVU.MOREX.r3.6HG0609940	6H	478651600	478652381	6H	478651405	478652548	782
HORVU6Hr1G070870	HORVU.MOREX.r3.6HG0609950	6H	478691507	478698447	6H	478691153	478698724	6941
HORVU6Hr1G070860	HORVU.MOREX.r3.6HG0609960	6H	478698744	478699651	6H	478698811	478699683	841
HORVU6Hr1G070900	HORVU.MOREX.r3.6HG0610000	6H	478825120	478829471	6H	478825006	478829521	4352
HORVU6Hr1G070880	HORVU.MOREX.r3.6HG0610010	6H	478833184	478835941	6H	478833021	478835953	2758
HORVU6Hr1G071030	HORVU.MOREX.r3.6HG0610140	6H	479932236	479935203	6H	479932142	479935381	2968
HORVU6Hr1G071120	HORVU.MOREX.r3.6HG0610170	6H	480303074	480307412	6H	480303151	480307529	4262
HORVU0Hr1G016890	HORVU.MOREX.r3.6HG0610190	6H	480376486	480378326	6H	480376081	480378072	1587
HORVU6Hr1G071160	HORVU.MOREX.r3.6HG0610220	6H	480495286	480497585	6H	480495312	480497635	2274
HORVU6Hr1G071190	HORVU.MOREX.r3.6HG0610230	6H	480515384	480517301	6H	480515288	480517758	1918
HORVU6Hr1G071200	HORVU.MOREX.r3.6HG0610240	6H	480523610	480529395	6H	480523582	480529656	5786
HORVU6Hr1G071270	HORVU.MOREX.r3.6HG0610340	6H	480657322	480657798	6H	480656884	480672143	477
HORVU6Hr1G071390	HORVU.MOREX.r3.6HG0610410	6H	481160791	481161078	6H	481160770	481161287	288
HORVU6Hr1G071520	HORVU.MOREX.r3.6HG0610500	6H	481558718	481563759	6H	481558685	481564159	5042
HORVU6Hr1G071530	HORVU.MOREX.r3.6HG0610530	6H	481802254	481805796	6H	481802230	481805796	3543
HORVU6Hr1G071660	HORVU.MOREX.r3.6HG0610650	6H	482397832	482398624	6H	482397570	482398626	793
HORVU6Hr1G071690	HORVU.MOREX.r3.6HG0610670	6H	482406909	482407828	6H	482406717	482415882	920
HORVU6Hr1G071690	HORVU.MOREX.r3.6HG0610680	6H	482407971	482415878	6H	482406717	482415882	7908
HORVU6Hr1G071700	HORVU.MOREX.r3.6HG0610700	6H	482613067	482614924	6H	482612968	482614924	1858
HORVU6Hr1G071710	HORVU.MOREX.r3.6HG0610720	6H	482707729	482711635	6H	482707497	482712504	3907
HORVU6Hr1G071740	HORVU.MOREX.r3.6HG0610730	6H	482807611	482810024	6H	482807549	482810024	2414
HORVU6Hr1G071770	HORVU.MOREX.r3.6HG0610740	6H	482810993	482817320	6H	482810829	482817575	6328
HORVU6Hr1G071790	HORVU.MOREX.r3.6HG0610760	6H	483100282	483104062	6H	483100254	483104114	3781
HORVU6Hr1G071780	HORVU.MOREX.r3.6HG0610770	6H	483109428	483112743	6H	483109303	483113077	3316
HORVU6Hr1G071810	HORVU.MOREX.r3.6HG0610780	6H	483247216	483254947	6H	483246875	483255261	7732
HORVU6Hr1G071830	HORVU.MOREX.r3.6HG0610790	6H	483287928	483289112	6H	483287631	483288953	1026
HORVU6Hr1G071840	HORVU.MOREX.r3.6HG0610800	6H	483297275	483299612	6H	483297063	483304949	2338
HORVU6Hr1G071850	HORVU.MOREX.r3.6HG0610800	6H	483297275	483299612	6H	483297066	483304961	2338
HORVU6Hr1G071840	HORVU.MOREX.r3.6HG0610810	6H	483299775	483304942	6H	483297063	483304949	5168
HORVU6Hr1G071850	HORVU.MOREX.r3.6HG0610810	6H	483299775	483304942	6H	483297066	483304961	5168
HORVU6Hr1G071860	HORVU.MOREX.r3.6HG0610830	6H	483511263	483513849	6H	483511263	483514041	2587
HORVU6Hr1G071890	HORVU.MOREX.r3.6HG0610890	6H	483562876	483568073	6H	483562430	483568541	5198
